Дата,Приход.1,Уход.1,Длительность общая,Длительность раб.дня без обеда,Вых/Будни,id
"2021-04-06 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 20:30:00,000","11,983333333333333","10,983333333333333",Будни,ОРГ1-00638
"2021-03-18 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:57:00,000","9,4333333333333336","8,4333333333333336",Будни,ОРГ1-00082
"2021-03-18 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 19:00:00,000","10,483333333333333","9,4833333333333325",Будни,ОРГ1-00123
"2021-03-19 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 15:18:00,000","6,7833333333333332","5,7833333333333332",Будни,ОРГ1-05927
"2021-03-19 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:45:00,000","9,2333333333333325","8,2333333333333325",Будни,ОРГ1-00027
"2021-03-22 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:45:00,000","9,2333333333333325","8,2333333333333325",Будни,ОРГ1-05032
"2021-03-22 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 18:31:00,000",10,9,Будни,ОРГ1-02882
"2021-03-24 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:08:00,000","8,6166666666666671","7,6166666666666671",Будни,ОРГ1-00746
"2021-03-24 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 13:55:00,000","5,3999999999999995","5,3999999999999995",Будни,ОРГ1-05959
"2021-03-24 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:40:00,000","9,15","8,15",Будни,ОРГ1-05932
"2021-03-29 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 13:56:00,000","5,4166666666666661","5,4166666666666661",Будни,ОРГ1-00746
"2021-03-29 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 19:10:00,000","10,65","9,65",Будни,ОРГ1-00047
"2021-03-30 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 13:39:00,000","5,1333333333333329","5,1333333333333329",Будни,ОРГ1-05927
"2021-04-01 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:50:00,000","9,3166666666666664","8,3166666666666664",Будни,ОРГ1-01780
"2021-04-06 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:58:00,000","9,45","8,45",Будни,ОРГ1-02157
"2021-04-06 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 19:15:00,000","10,733333333333333","9,7333333333333325",Будни,ОРГ1-00047
"2021-04-06 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 19:06:00,000","10,583333333333332","9,5833333333333321",Будни,ОРГ1-00010
"2021-04-06 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 18:07:00,000","9,6","8,6",Будни,ОРГ1-01169
"2021-04-06 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 19:17:00,000","10,766666666666666","9,7666666666666657",Будни,ОРГ1-01623
"2021-04-07 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 23:57:00,000","15,433333333333334","13,433333333333334",Будни,ОРГ1-01882
"2021-04-07 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 15:48:00,000","7,2833333333333332","6,2833333333333332",Будни,ОРГ1-00860
"2021-04-07 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 19:39:00,000","11,133333333333333","10,133333333333333",Будни,ОРГ1-00221
"2021-04-08 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 19:21:00,000","10,833333333333332","9,8333333333333321",Будни,ОРГ1-01185
"2021-04-08 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 20:30:00,000","11,983333333333333","10,983333333333333",Будни,ОРГ1-02564
"2021-04-08 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 18:04:00,000","9,5499999999999989","8,5499999999999989",Будни,ОРГ1-00775
"2021-04-09 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 18:00:00,000","9,4833333333333325","8,4833333333333325",Будни,ОРГ1-00747
"2021-04-09 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 18:56:00,000","10,416666666666666","9,4166666666666661",Будни,ОРГ1-00438
"2021-04-09 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 19:35:00,000","11,066666666666666","10,066666666666666",Будни,ОРГ1-00892
"2021-04-09 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 18:00:00,000","9,4833333333333325","8,4833333333333325",Будни,ОРГ1-01380
"2021-04-09 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:56:00,000","9,4166666666666661","8,4166666666666661",Будни,ОРГ1-01619
"2021-04-09 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:49:00,000","9,2999999999999989","8,2999999999999989",Будни,ОРГ1-01433
"2021-04-09 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:40:00,000","9,15","8,15",Будни,ОРГ1-00411
"2021-04-12 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:52:00,000","9,35","8,35",Будни,ОРГ1-00123
"2021-04-12 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 20:10:00,000","11,65","10,65",Будни,ОРГ1-02515
"2021-04-12 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 16:32:00,000","8,0166666666666657","7,0166666666666657",Будни,ОРГ1-00053
"2021-04-12 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:40:00,000","9,15","8,15",Будни,ОРГ1-01577
"2021-04-13 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 18:03:00,000","9,5333333333333332","8,5333333333333332",Будни,ОРГ1-02072
"2021-04-13 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:49:00,000","9,2999999999999989","8,2999999999999989",Будни,ОРГ1-00934
"2021-04-13 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:30:00,000","8,9833333333333325","7,9833333333333325",Будни,ОРГ1-01623
"2021-04-13 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:41:00,000","9,1666666666666661","8,1666666666666661",Будни,ОРГ1-05074
"2021-04-14 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 19:28:00,000","10,95","9,95",Будни,ОРГ1-02564
"2021-04-14 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:46:00,000","9,25","8,25",Будни,ОРГ1-00181
"2021-04-14 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 18:30:00,000","9,9833333333333325","8,9833333333333325",Будни,ОРГ1-02201
"2021-04-14 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:59:00,000","9,4666666666666668","8,4666666666666668",Будни,ОРГ1-01169
"2021-04-14 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:44:00,000","9,2166666666666668","8,2166666666666668",Будни,ОРГ1-01433
"2021-03-02 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:49:00,000","9,7166666666666668","8,7166666666666668",Будни,ОРГ1-01184
"2021-03-03 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 13:25:00,000","5,3166666666666664","5,3166666666666664",Будни,ОРГ1-01226
"2021-03-04 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 20:50:00,000","12,733333333333333","11,733333333333333",Будни,ОРГ1-01003
"2021-03-04 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:40:00,000","10,566666666666666","9,5666666666666664",Будни,ОРГ1-00481
"2021-03-04 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:31:00,000","10,416666666666666","9,4166666666666661",Будни,ОРГ1-01458
"2021-03-05 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:30:00,000","9,4","8,4",Будни,ОРГ1-02888
"2021-03-05 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:39:00,000","9,5499999999999989","8,5499999999999989",Будни,ОРГ1-02656
"2021-03-05 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:13:00,000","10,116666666666665","9,1166666666666654",Будни,ОРГ1-00090
"2021-03-05 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 16:40:00,000","8,5666666666666664","7,5666666666666664",Будни,ОРГ1-00142
"2021-03-05 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:43:00,000","9,6166666666666671","8,6166666666666671",Будни,ОРГ1-01970
"2021-03-09 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:30:00,000","9,4","8,4",Будни,ОРГ1-00759
"2021-03-10 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 19:50:00,000","11,733333333333333","10,733333333333333",Будни,ОРГ1-01003
"2021-03-10 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:48:00,000","9,7","8,7",Будни,ОРГ1-01081
"2021-03-10 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:59:00,000","10,883333333333333","9,8833333333333329",Будни,ОРГ1-00783
"2021-03-11 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:46:00,000","9,6666666666666661","8,6666666666666661",Будни,ОРГ1-02674
"2021-03-11 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:45:00,000","10,65","9,65",Будни,ОРГ1-00732
"2021-03-11 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 19:15:00,000","11,15","10,15",Будни,ОРГ1-01974
"2021-03-11 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:55:00,000","10,816666666666666","9,8166666666666664",Будни,ОРГ1-01971
"2021-03-11 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:48:00,000","9,7","8,7",Будни,ОРГ1-00741
"2021-03-11 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 15:16:00,000","7,1666666666666661","6,1666666666666661",Будни,ОРГ1-00412
"2021-03-11 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 19:04:00,000","10,966666666666667","9,9666666666666668",Будни,ОРГ1-02666
"2021-03-11 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:12:00,000","10,1","9,1",Будни,ОРГ1-02672
"2021-03-12 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 19:46:00,000","11,666666666666666","10,666666666666666",Будни,ОРГ1-02649
"2021-03-15 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:53:00,000","9,7833333333333332","8,7833333333333332",Будни,ОРГ1-01656
"2021-03-15 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:16:00,000","10,166666666666666","9,1666666666666661",Будни,ОРГ1-00948
"2021-03-15 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:49:00,000","10,716666666666667","9,7166666666666668",Будни,ОРГ1-01957
"2021-03-15 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 13:36:00,000","5,5","5,5",Будни,ОРГ1-01226
"2021-03-15 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:47:00,000","9,6833333333333336","8,6833333333333336",Будни,ОРГ1-01749
"2021-03-15 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:49:00,000","9,7166666666666668","8,7166666666666668",Будни,ОРГ1-00275
"2021-03-16 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 19:38:00,000","11,533333333333333","10,533333333333333",Будни,ОРГ1-01827
"2021-03-16 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:43:00,000","9,6166666666666671","8,6166666666666671",Будни,ОРГ1-00741
"2021-03-16 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 15:39:00,000","7,55","6,55",Будни,ОРГ1-00773
"2021-03-16 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 19:06:00,000",11,10,Будни,ОРГ1-02061
"2021-03-17 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:09:00,000","10,049999999999999","9,0499999999999989",Будни,ОРГ1-01197
"2021-03-17 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:27:00,000","10,35","9,35",Будни,ОРГ1-01674
"2021-03-17 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 19:33:00,000","11,45","10,45",Будни,ОРГ1-02666
"2021-03-11 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:54:00,000","10,799999999999999","9,7999999999999989",Будни,ОРГ1-02653
"2021-03-11 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:25:00,000","10,316666666666666","9,3166666666666664",Будни,ОРГ1-04214
"2021-03-11 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:43:00,000","9,6166666666666671","8,6166666666666671",Будни,ОРГ1-01869
"2021-03-11 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 14:07:00,000","6,0166666666666666","5,0166666666666666",Будни,ОРГ1-03119
"2021-03-11 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:41:00,000","9,5833333333333321","8,5833333333333321",Будни,ОРГ1-06006
"2021-03-12 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:37:00,000","10,516666666666666","9,5166666666666657",Будни,ОРГ1-00446
"2021-03-17 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 19:02:00,000","10,933333333333334","9,9333333333333336",Будни,ОРГ1-00559
"2021-03-01 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 19:21:00,000","11,25","10,25",Будни,ОРГ1-00446
"2021-03-02 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:47:00,000","9,6833333333333336","8,6833333333333336",Будни,ОРГ1-06001
"2021-03-04 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:23:00,000","10,283333333333333","9,2833333333333332",Будни,ОРГ1-00446
"2021-03-04 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:40:00,000","9,5666666666666664","8,5666666666666664",Будни,ОРГ1-04237
"2021-03-05 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:36:00,000","10,5","9,5",Будни,ОРГ1-00527
"2021-03-05 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 15:50:00,000","7,7333333333333334","6,7333333333333334",Будни,ОРГ1-05629
"2021-03-10 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:01:00,000","9,9166666666666661","8,9166666666666661",Будни,ОРГ1-02092
"2021-03-01 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 23:04:00,000","14,966666666666667","12,966666666666667",Будни,ОРГ1-00223
"2021-03-05 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:41:00,000","9,5833333333333321","8,5833333333333321",Будни,ОРГ1-00031
"2021-03-11 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 19:22:00,000","11,266666666666666","10,266666666666666",Будни,ОРГ1-00184
"2021-03-18 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:01:00,000","9,9166666666666661","8,9166666666666661",Будни,ОРГ1-01855
"2021-03-18 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:19:00,000","10,216666666666667","9,2166666666666668",Будни,ОРГ1-02181
"2021-03-18 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 13:27:00,000","5,35","5,35",Будни,ОРГ1-01226
"2021-03-18 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:04:00,000","9,9666666666666668","8,9666666666666668",Будни,ОРГ1-00307
"2021-03-19 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:47:00,000","9,6833333333333336","8,6833333333333336",Будни,ОРГ1-00028
"2021-03-19 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:04:00,000","8,9666666666666668","7,9666666666666668",Будни,ОРГ1-02659
"2021-03-19 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:47:00,000","9,6833333333333336","8,6833333333333336",Будни,ОРГ1-02594
"2021-03-19 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:02:00,000","9,9333333333333336","8,9333333333333336",Будни,ОРГ1-02884
"2021-03-22 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 16:45:00,000","8,65","7,65",Будни,ОРГ1-02628
"2021-03-22 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:16:00,000","10,166666666666666","9,1666666666666661",Будни,ОРГ1-01382
"2021-03-22 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 19:18:00,000","11,2","10,2",Будни,ОРГ1-02116
"2021-03-22 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:03:00,000","9,95","8,95",Будни,ОРГ1-01830
"2021-03-22 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 19:00:00,000","10,9","9,9",Будни,ОРГ1-02709
"2021-03-22 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:44:00,000","10,633333333333333","9,6333333333333329",Будни,ОРГ1-00560
"2021-03-23 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:52:00,000","9,7666666666666657","8,7666666666666657",Будни,ОРГ1-01197
"2021-03-23 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 09:58:00,000","1,8666666666666667","1,8666666666666667",Будни,ОРГ1-02614
"2021-03-23 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:46:00,000","9,6666666666666661","8,6666666666666661",Будни,ОРГ1-00120
"2021-03-23 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 14:00:00,000","5,8999999999999995","5,8999999999999995",Будни,ОРГ1-01081
"2021-03-23 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 14:24:00,000","6,3","5,3",Будни,ОРГ1-02137
"2021-03-23 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:46:00,000","9,6666666666666661","8,6666666666666661",Будни,ОРГ1-01263
"2021-03-23 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:02:00,000","9,9333333333333336","8,9333333333333336",Будни,ОРГ1-00307
"2021-03-24 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 19:54:00,000","11,799999999999999","10,799999999999999",Будни,ОРГ1-00358
"2021-03-25 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:12:00,000","10,1","9,1",Будни,ОРГ1-01950
"2021-03-25 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:39:00,000","9,5499999999999989","8,5499999999999989",Будни,ОРГ1-00346
"2021-03-25 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:25:00,000","10,316666666666666","9,3166666666666664",Будни,ОРГ1-00970
"2021-03-25 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 19:27:00,000","11,35","10,35",Будни,ОРГ1-00296
"2021-03-25 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:54:00,000","9,7999999999999989","8,7999999999999989",Будни,ОРГ1-02674
"2021-03-25 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 15:49:00,000","7,7166666666666668","6,7166666666666668",Будни,ОРГ1-00947
"2021-03-25 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:30:00,000","9,4","8,4",Будни,ОРГ1-02182
"2021-03-26 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:57:00,000","9,85","8,85",Будни,ОРГ1-00273
"2021-03-26 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:30:00,000","9,4","8,4",Будни,ОРГ1-00799
"2021-03-26 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:41:00,000","9,5833333333333321","8,5833333333333321",Будни,ОРГ1-00329
"2021-03-26 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:58:00,000","9,8666666666666671","8,8666666666666671",Будни,ОРГ1-01674
"2021-03-26 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:40:00,000","9,5666666666666664","8,5666666666666664",Будни,ОРГ1-00049
"2021-03-26 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:19:00,000","10,216666666666667","9,2166666666666668",Будни,ОРГ1-01578
"2021-03-29 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:11:00,000","10,083333333333332","9,0833333333333321",Будни,ОРГ1-01950
"2021-03-29 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 16:36:00,000","8,5","7,5",Будни,ОРГ1-02628
"2021-03-29 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:34:00,000","10,466666666666667","9,4666666666666668",Будни,ОРГ1-00560
"2021-03-30 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:59:00,000","9,8833333333333329","8,8833333333333329",Будни,ОРГ1-02658
"2021-03-30 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 19:11:00,000","11,083333333333332","10,083333333333332",Будни,ОРГ1-00753
"2021-03-30 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:09:00,000","10,049999999999999","9,0499999999999989",Будни,ОРГ1-00560
"2021-03-31 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 15:45:00,000","7,6499999999999995","6,6499999999999995",Будни,ОРГ1-01718
"2021-03-31 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 17:57:00,000","9,85","8,85",Будни,ОРГ1-00469
"2021-03-31 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 18:00:00,000","9,9","8,9",Будни,ОРГ1-01681
"2021-03-31 00:00:00,000","1899-12-30 08:06:00,000","1899-12-30 20:35:00,000","12,483333333333333","11,483333333333333",Будни,ОРГ1-01157
